"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"2669","g9967",-2.82005352671976,-2.36336633253625,-3.11323626277591,0.00232782987256403,0.0163523725293005,"scaffold_53",410,NA,NA,NA,"N",1421213,"A",0.15328615067164,"A","A","A"
"2670","g11352",-1.94512175032093,1.28332117280369,-3.11299846687868,0.00232875267281818,0.0163527280384525,"scaffold_151",2528,NA,"A0A261D9Z1","Predicted AAA-ATPase","Y",880401,"A",-0.186194389548242,"A","A","A"
"2671","g20586",2.1701143343869,-0.330975674026219,3.11220930631455,0.00233320554167338,0.0163778624862727,"scaffold_277",820,NA,NA,"GNS1/SUR4 family","Y",500856,"A",-0.0611240702930669,"A","A","A"
"2672","g22350",3.05368379967737,-2.22944121997321,3.11220297674777,0.00233432471682437,0.0163795861211602,"scaffold_30",701,NA,NA,NA,"N",1716177,"A",0.161127752013323,"A","A","A"
"2673","g16160",-4.16895825349972,0.342614191687973,-3.11456159282412,0.00233589211699018,0.0163844524135611,"scaffold_54",948,NA,NA,"Protein of unknown function (DUF1676)","Y",1412569,"A",0.132418406269263,"A","A","A"
"2674","g12288",-3.97730284131726,-2.35176110909148,-3.11074943961696,0.00235316290906848,0.0164948737472485,"scaffold_209",713,NA,NA,"Gamma interferon inducible lysosomal thiol reductase (GILT)","Y",669739,"A",-0.339148765782249,"A","A","A"
"2675","g22339",1.49379022280294,8.52137592800904,3.10864468905673,0.00235339416896313,0.0164948737472485,"scaffold_30",547,NA,NA,"PBP/GOBP family","Y",1716177,"A",0.161127752013323,"A","A","A"
"2676","g1726",-1.98586251865194,4.50548872470064,-3.10831602044142,0.00235526516082087,0.0165018185725824,"scaffold_482",1361,NA,NA,"Serpin (serine protease inhibitor)","Y",239751,"A",-0.249496907585601,"A","A","A"
"2677","g9566",3.02846408418926,-4.51969073405686,3.10763094403438,0.0023601818389307,0.0165300893904041,"scaffold_335",302,NA,NA,NA,"N",395655,"A",0.157072440163488,"A","A","A"
"2678","g10034",1.45940956831621,8.04050146663234,3.10689830137986,0.00236334871829064,0.0165460885434023,"scaffold_53",2150,"ABCGN_DICDI","J9M7A0","ABC transporter,ABC-2 family transporter protein","Y",1421213,"A",0.15328615067164,"A","A","A"
"2679","g17101",-1.63988473027043,2.2409343574636,-3.1065656413273,0.00236524948765227,0.0165532148727109,"scaffold_219",2157,"ZN713_HUMAN",NA,"Zinc finger, C2H2 type","Y",649525,"A",0.0399590966304703,"A","A","A"
"2680","g8477",-3.31356801355824,-2.77354493742761,-3.10546639289759,0.00237416795782666,0.0166094309855567,"scaffold_1220",462,NA,NA,NA,"N",18011,"A",1.984875,"A","A","A"
"2681","g18757",2.16203599005294,1.78740523102823,3.10394350165406,0.00238028844188056,0.0166460380443188,"scaffold_114",1417,"VSP_BOMIG","J9JVY2","Regulatory CLIP domain of proteinases,Trypsin","Y",1045659,"A",-0.645628229182483,"A","A","A"
"2682","g22378",2.11480598864313,-1.04537367867057,3.10342284068239,0.00238328261340665,0.0166607627586731,"scaffold_30",598,"RND3_RAT","A0A2P8Z5H8","Ras family","Y",1716177,"A",0.161127752013323,"A","A","A"
"2683","g23024",3.52450315243696,-4.17604334832903,3.10370772729883,0.00238630189567122,0.0166720053091826,"scaffold_82",281,NA,NA,NA,"N",1220856,"A",-0.131134994152645,"A","A","A"
"2684","g22408",-2.68811545222306,-2.4573227135949,-3.10287445860131,0.00238666927568649,0.0166720053091826,"scaffold_109",370,NA,NA,NA,"N",1067028,"A",-0.00299222341217719,"A","A","A"
"2685","g5406",-3.9323173636025,0.478721320450905,-3.10391781826482,0.00239154431419649,0.0166998377455754,"scaffold_223",1235,"PPAL_RAT","A0A1S3CUB6","Histidine phosphatase superfamily (branch 2)","Y",633436,"A",-0.258700281956048,"A","A","A"
"2686","g2500",-2.84790164225061,-1.09357181894973,-3.10191723974906,0.0023924638158368,0.0167000387502324,"scaffold_49",1289,NA,NA,NA,"N",1467153,"A",-0.211051068802704,"A","A","A"
"2687","g7221",-2.04712298663393,7.60250024330485,-3.10143093376714,0.00239477670335466,0.016707880326795,"scaffold_17",3070,NA,NA,NA,"N",2133015,"A",-0.178589466439256,"A","A","A"
"2688","g19063",2.15523478433505,-0.987740987947084,3.10132903882405,0.00239536947668809,0.016707880326795,"scaffold_829",482,"DRGX_MOUSE","A0A194QFU0","Homeodomain","Y",40557,"B3",-0.121677047906273,"B.loose","A","A"
"2689","g13123",2.17214616723647,2.8278805414409,3.10113888065762,0.00239647083833027,0.0167093461315933,"scaffold_13",615,"HTSF1_MOUSE","A0A2J7QPI0",NA,"Y",2344678,"A",0.0805657756356739,"A","A","A"
"2690","g11368",-3.11270237045052,-3.31940361542652,-3.1004682994863,0.00240177168239683,0.016738838352948,"scaffold_151",397,NA,NA,NA,"N",880401,"A",-0.186194389548242,"A","A","A"
"2691","g21903",3.00985671743954,-2.31108346699013,3.10026896343937,0.00240248621301313,0.016738838352948,"scaffold_22",2297,NA,"A0A182HFW8",NA,"Y",1994893,"A",-0.0831630849906746,"A","A","A"
"2692","g7544",-3.11939712779456,5.4058725033572,-3.09870823199625,0.00241204212743984,0.0167947951438008,"scaffold_16",2288,"PPO2_DROME","A0A1I8NBL4","Hemocyanin, copper containing domain,Hemocyanin, all-alpha domain,Hemocyanin, ig-like domain","Y",2210925,"A",0.0243750155301392,"A","A","A"
"2693","g4033",2.66556583699216,0.866155400679954,3.09844627966917,0.00241230910033898,0.0167947951438008,"scaffold_573",3321,"VGFR4_DANRE","J9JQ98","Immunoglobulin I-set domain,Immunoglobulin domain,Protein tyrosine kinase","Y",169941,"A",-0.111830745757585,"A","A","A"
"2694","g7538",-2.11874850940407,-0.782946687141134,-3.09797408063984,0.00241485525530442,0.0168062810622504,"scaffold_16",338,NA,NA,NA,"N",2210925,"A",0.0243750155301392,"A","A","A"
"2695","g14329",-1.96475848945169,0.222674254452789,-3.09737399172872,0.00241835408971271,0.0168243862070588,"scaffold_24",277,NA,NA,NA,"N",1928806,"A",-0.0748349104953836,"A","A","A"
"2696","g4425",-2.16906011035247,0.474259935553627,-3.09719985762209,0.00241937614728789,0.0168252534812688,"scaffold_94",852,NA,NA,NA,"N",1173942,"A",-0.107697128131327,"A","A","A"
"2697","g19996",-2.14997055481388,3.5304300002607,-3.09654710932211,0.00242319115270433,0.0168377188219622,"scaffold_511",622,NA,NA,NA,"N",214777,"A",-0.34971531894861,"A","A","A"
"2698","g21338",-3.14489471655802,-1.79562729724487,-3.09680457390169,0.00242329568774524,0.0168377188219622,"scaffold_483",226,NA,NA,NA,"N",238595,"A",-1.21713050290121,"A","A","A"
"2699","g11336",5.42934223543525,0.179549014744814,3.10830965983698,0.0024238627713732,0.0168377188219622,"scaffold_151",294,NA,NA,NA,"N",880401,"A",-0.186194389548242,"A","A","A"
"2700","g21541",-2.90476449437988,6.71679151601582,-3.09620467224315,0.00242584854592318,0.0168452719953755,"scaffold_495",1213,"CYSP1_OSTOS","A0A0U4DX43","Papain family cysteine protease","Y",225861,"A",-0.258979066107762,"A","A","A"
"2701","g7340",1.43109347187454,6.27977478004691,3.0940959457007,0.00243756767912024,0.0169203837155962,"scaffold_149",1081,"UBCP1_CHICK","R4G5I7","NLI interacting factor-like phosphatase,Ubiquitin family","Y",892767,"A",-0.0260733349111462,"A","A","A"
"2702","g2078",3.30971799518708,4.72139446272114,3.09395531866147,0.00244113699901768,0.016938888821089,"scaffold_126",1039,"COPIA_DROME","A0A182H8F8,J9KJ72","Reverse transcriptase (RNA-dependent DNA polymerase),gag-polypeptide of LTR copia-type,Zinc knuckle,GAG-pre-integrase domain,Integrase core domain","Y",958358,"A",-0.217680768591604,"A","A","A"
"2703","g14507",-2.07216377937319,1.62820618465484,-3.09260632947803,0.00244634935801637,0.0169687769565109,"scaffold_145",2719,NA,NA,NA,"N",902093,"A",-0.0130968128434556,"A","A","A"
"2704","g3144",-1.75734095833932,4.08993175915081,-3.091521748408,0.00245275884617757,0.0170069436416358,"scaffold_338",2014,NA,"E0VM40",NA,"Y",393854,"A",-0.665898142432268,"A","A","A"
"2705","g3506",-2.66198268963683,-3.34516969442297,-3.08938358782762,0.00246566097798068,0.0170900841686358,"scaffold_10",1141,NA,NA,NA,"N",2776264,"A",-0.506933298875844,"A","A","A"
"2706","g6152",-2.2997356730271,-0.803106633089341,-3.08847400924882,0.00247088116663769,0.017119937543714,"scaffold_5",316,NA,NA,NA,"N",2912966,"A",-0.512436122659878,"A","A","A"
"2707","g17426",-1.92087872075973,4.41479120325844,-3.08826935491312,0.00247208246372115,0.0171219335472138,"scaffold_614",1695,"UD19_MOUSE","J9JL75","UDP-glucoronosyl and UDP-glucosyl transferase","Y",134293,"A",0.149794504850461,"A","A","A"
"2708","g16777",2.89683119927473,-3.27255433730455,3.08812266498614,0.00247361980751038,0.017126254716031,"scaffold_1711",550,NA,NA,"Zinc finger, C3HC4 type (RING finger)","Y",10114,"A",0.02066298,"A","A","A"
"2709","g16127",2.8597580060506,-0.451647945096378,3.08766714208631,0.00247624251506289,0.0171380845016294,"scaffold_521",499,NA,NA,NA,"N",208409,"A",-0.703295966941323,"A","A","A"
"2710","g20568",2.13065483550017,0.605419286496407,3.08734702351561,0.00247759250346614,0.0171411003127257,"scaffold_227",382,"ALR_MOUSE","A0A087ZV16","Erv1 / Alr family","Y",625897,"A",0.166562159532097,"A","A","A"
"2711","g17078",-2.49264092906134,0.120529011247208,-3.08691366332646,0.00248025979411679,0.017147722087731,"scaffold_532",898,"SQV3_CAEEL","H9JMP3","N-terminal region of glycosyl transferase group 7,N-terminal domain of galactosyltransferase","Y",201362,"A",-0.198623956974394,"A","A","A"
"2712","g18022",1.75864572964306,1.69004580868043,3.08679853435293,0.00248086861841749,0.017147722087731,"scaffold_575",708,NA,NA,NA,"N",169281,"A",0.158805878100274,"A","A","A"
"2713","g1019",2.20828995972164,-1.02331880189628,3.08672899476188,0.00248129340359562,0.017147722087731,"scaffold_197",1005,NA,NA,NA,"N",695333,"A",-0.302707020010726,"A","A","A"
"2714","g19664",-2.04479143174291,0.540284030464308,-3.08597552565452,0.00248579970983992,0.0171725345467165,"scaffold_369",2042,NA,"F8L2U8","Predicted AAA-ATPase","Y",364737,"A",-0.0937406241245525,"A","A","A"
"2715","g5563",-2.63452677126517,-1.10293002903267,-3.08576797952074,0.00248723162183293,0.0171760978555232,"scaffold_530",617,NA,NA,NA,"N",203235,"A",0.179661075425981,"A","A","A"
"2716","g11856",1.87042224467822,2.2590344299912,3.08416184039454,0.00249669494914971,0.017235100736969,"scaffold_74",1591,"DYRK2_MOUSE","A0A2J7PXY8","Protein kinase domain","Y",1279699,"A",-0.154455423423892,"A","A","A"
"2717","g7934",2.65276963916639,4.84505649335238,3.08256956402732,0.00250651122701842,0.0172947929979625,"scaffold_46",1039,"SPZ4_DROME","J9K221","Spaetzle","Y",1511820,"A",0.26897989793351,"A","A","A"
"2718","g5695",1.48629570348954,3.60239224471494,3.08226002133638,0.00250817016532085,0.0172947929979625,"scaffold_105",1675,"KCNAS_DROME","A0A482X2K5","BTB/POZ domain,Ion transport protein","Y",1084854,"A",0.180081957437321,"A","A","A"
"2719","g16137",-2.33594434150857,0.157233758378668,-3.08225442936246,0.00250823065707591,0.0172947929979625,"scaffold_521",1742,"5NTD_LUTLO","A0A2J7RHZ6","5'-nucleotidase, C-terminal domain,Calcineurin-like phosphoesterase","Y",208409,"A",-0.703295966941323,"A","A","A"
"2720","g2244",2.38827134197005,6.90148102984638,3.08212414612041,0.002509031785933,0.0172947929979625,"scaffold_14",1951,"SPZ2_DROME","J9JSW2","Spaetzle","Y",2278001,"A",-0.521531911093587,"A","A","A"
"2721","g13675",1.4856930345894,4.70848770251833,3.0781401653247,0.00253320265864972,0.0174549859048231,"scaffold_35",5025,"NPHN_RAT","A0A482WK98","Immunoglobulin I-set domain,Immunoglobulin domain,CD80-like C2-set immunoglobulin domain,Fibronectin type III domain","Y",1661356,"A",0.0311480030846727,"A","A","A"
"2722","g20551",-1.89799024328254,1.25849479598794,-3.07791432210435,0.00253458202269372,0.0174580743363279,"scaffold_113",1274,NA,NA,NA,"N",1050071,"A",-0.806213496376048,"A","A","A"
"2723","g14375",-1.45339176280318,6.78283075590485,-3.07616676382588,0.00254527787430522,0.0175253084338409,"scaffold_24",1070,"ODPB_CAEEL","U4TT33","Transketolase, C-terminal domain,Transketolase, pyrimidine binding domain","Y",1928806,"A",-0.0748349104953836,"A","A","A"
"2724","g23551",-1.61518227393329,4.86846497303259,-3.07573069390905,0.00254795361753588,0.0175372916208444,"scaffold_85",2648,"EST6_APIME","J9JSN2","Carboxylesterase family","Y",1217065,"A",0.213895879976255,"A","A","A"
"2725","g10800",-2.865576187202,-0.542078469835842,-3.0743584644391,0.00255701293293838,0.0175931873319859,"scaffold_270",710,NA,NA,NA,"N",511095,"A",-0.121600324407828,"A","A","A"
"2726","g4713",1.48541911199137,4.69896103984484,3.07250014835153,0.00256786055677205,0.0176613362497132,"scaffold_181",2572,"GRIK2_HUMAN","A0A482WH75","Ligated ion channel L-glutamate- and glycine-binding site,Receptor family ligand binding region,Ligand-gated ion channel","Y",778394,"A",0.114103132231197,"A","A","A"
"2727","g14789",-2.08732491839628,-0.355228868967516,-3.07234844548185,0.00256880174691813,0.0176613362497132,"scaffold_34",2497,NA,NA,"DNA/RNA non-specific endonuclease","Y",1677135,"A",0.0433745475804925,"A","A","A"
"2728","g23049",-2.93562021385993,0.936690577034011,-3.0701760286192,0.00258312548711061,0.0177533063628434,"scaffold_82",4070,"PLXA4_HUMAN","D6W8D3","IPT/TIG domain,Sema domain,Plexin cytoplasmic RasGAP domain","Y",1220856,"A",-0.131134994152645,"A","A","A"
"2729","g14652",1.71575887163598,5.97284494865189,3.06905751664253,0.00258923851123166,0.0177887991378096,"scaffold_96",7686,"CBP_MOUSE","E2AQY6","Histone acetylation protein,Creb binding,Zinc finger, ZZ type,KIX domain,TAZ zinc finger,Domain of Unknown Function (DUF902),Bromodomain","Y",1138600,"A",-0.438725749965217,"A","A","A"
"2730","g15709",-5.51146605278372,0.158522808155875,-3.07818937377367,0.00261477404741958,0.0179576551703552,"scaffold_59",2117,"PAO_PSESP","Q8XUN6",NA,"Y",1359663,"A",-0.669052251878264,"A","A","A"
"2731","g5022",1.76432102151089,4.20823490715602,3.06454734597956,0.00261750394519894,0.0179698211162705,"scaffold_430",1852,"TMTC2_MOUSE","J9LDN4","Domain of unknown function (DUF1736),Tetratricopeptide repeat,TPR repeat","Y",286874,"A",0.213139965044532,"A","A","A"
"2732","g3837",2.56262653237637,-1.93488707223064,3.06277581749389,0.00262882817993763,0.0180409588380859,"scaffold_31",1111,NA,NA,NA,"N",1715383,"A",0.24103100294143,"A","A","A"
"2733","g10470",-1.96363915988032,8.25533273971717,-3.06086502336236,0.00264080089612807,0.0181164932314325,"scaffold_23",1082,NA,NA,NA,"N",1994711,"A",-0.220666876509243,"A","A","A"
"2734","g8770",-2.33717605161603,2.38930977641426,-3.05873266942088,0.00265441220179561,0.0182032093531331,"scaffold_194",4570,NA,"T1HUS1",NA,"Y",708625,"A",0.0444402591661593,"A","A","A"
"2735","g6950",-3.09254221018054,-1.20821463410554,-3.05750068269442,0.0026638921812628,0.0182615409530151,"scaffold_26",823,NA,NA,NA,"N",1877544,"A",-0.164714787764214,"A","A","A"
"2736","g13918",-2.96336279152266,1.89498306241671,-3.05699070299964,0.00266654147812352,0.0182730212621849,"scaffold_118",1288,NA,NA,NA,"N",993109,"A",-0.041123874676727,"A","A","A"
"2737","g19809",-1.96486527768395,5.92358585808166,-3.05589253495506,0.00267257504916887,0.0183076761406164,"scaffold_60",379,NA,NA,NA,"N",1353332,"A",-0.321423965690676,"A","A","A"
"2738","g6660",-1.96234467161564,2.30994094963437,-3.05443210537283,0.00268197653273026,0.0183653681563768,"scaffold_350",646,NA,NA,NA,"N",381979,"A",0.454523194231274,"A","A","A"
"2739","g7019",-2.53044035663192,1.48451369983936,-3.05358281525295,0.00268757991091519,0.0183970192587619,"scaffold_1211",424,NA,NA,NA,"N",18165,"A",-0.06814841,"A","A","A"
"2740","g17163",-2.14940084065225,4.47096638235147,-3.05297445163,0.00269139704713758,0.0184164245389717,"scaffold_57",2152,"YM67_CAEEL","A0A087ZYG3","Serine carboxypeptidase S28","Y",1361687,"A",-0.000589508814948349,"A","A","A"
"2741","g11105",-1.84625493237481,1.31352525388483,-3.05258482058291,0.00269391326445555,0.0184269171088205,"scaffold_165",326,NA,NA,NA,"N",826454,"A",0.469543490563095,"A","A","A"
"2742","g22769",-2.44981312482108,-2.31497312971618,-3.05220065876274,0.00269647494211294,0.0184342694954409,"scaffold_196",1877,NA,NA,NA,"N",708020,"A",0.0648275848554154,"A","A","A"
"2743","g20522",2.14125602173907,2.10960809925762,3.05211626447545,0.00269695456963008,0.0184342694954409,"scaffold_113",1529,NA,NA,"Cell cycle regulatory protein","Y",1050071,"A",-0.806213496376048,"A","A","A"
"2744","g5369",-1.8610694416787,2.59506695103614,-3.05036345342797,0.00270833531886055,0.0185053130077684,"scaffold_841",1080,NA,NA,NA,"N",37413,"A",0.199468484526899,"A","A","A"
"2745","g18776",-2.33665331025155,1.19287479085418,-3.04909100184771,0.00271666216916489,0.018555445905163,"scaffold_114",577,NA,NA,NA,"N",1045659,"A",-0.645628229182483,"A","A","A"
"2746","g4238",1.42717351806922,7.67605991941584,3.04877230123484,0.00271871100794929,0.0185626775994324,"scaffold_28",6734,"NIPBL_MOUSE","X1WJ20","HEAT repeat associated with sister chromatid cohesion,Sister chromatid cohesion C-terminus","Y",1812903,"A",0.0615545488203059,"A","A","A"
"2747","g7838",1.94055671316522,1.22477111287076,3.04613633251537,0.00273598438981103,0.0186738155531733,"scaffold_307",811,"NPY2R_CAVPO","J9K4C3","7 transmembrane receptor (rhodopsin family)","Y",447214,"A",-0.504154143310062,"A","A","A"
"2748","g1712",2.34704932047859,1.20000132228325,3.04363375655732,0.0027525161797932,0.0187798129020898,"scaffold_243",551,NA,NA,"Proline-rich nuclear receptor coactivator motif","Y",557202,"A",0.335107381579006,"A","A","A"
"2749","g3322",3.46403262732363,-2.53629078559996,3.04393779987802,0.00275573468481342,0.0187949325593186,"scaffold_135",1217,NA,NA,NA,"N",932943,"A",0.249686578639431,"A","A","A"
"2750","g16083",1.34910515895371,4.58407215750079,3.04242594708269,0.00276047532456108,0.018820418858253,"scaffold_191",2260,NA,"A0A482WLA5",NA,"Y",733039,"A",-0.424486525442109,"A","A","A"
"2751","g22297",-2.42228878888552,2.33818433247424,-3.04222947911045,0.00276184174382477,0.0188228901690188,"scaffold_488",1546,"CP4C1_BLADI","J9K6X1","Cytochrome P450","Y",235339,"A",0.157589128133187,"A","A","A"
"2752","g1281",-1.28429054393179,5.04757974659468,-3.04047804863506,0.00277341687002418,0.0188949102093326,"scaffold_594",330,"MPC1_HUMAN","C4WY74","Mitochondrial pyruvate carriers","Y",149234,"A",0.00404008498382468,"A","A","A"
"2753","g22768",3.33715191769643,-3.05452115191978,3.04070351189993,0.00277572270618435,0.0189037504606794,"scaffold_196",242,NA,NA,NA,"N",708020,"A",0.0648275848554154,"A","A","A"
"2754","g5144",-1.52662842680047,6.08791416774028,-3.03937584493236,0.00278076545976745,0.0189312169953449,"scaffold_174",1948,"VGR_SOLIN",NA,"Low-density lipoprotein receptor domain class A","Y",804455,"A",-0.125551513901746,"A","A","A"
"2755","g16620",-2.1244077937969,0.751083598640811,-3.03903853454879,0.00278302308610792,0.0189397095613203,"scaffold_154",391,NA,NA,"Serine carboxypeptidase S28","Y",869335,"A",-0.39327119754787,"A","A","A"
"2756","g2002",-3.22347501813607,-1.38842478875857,-3.03915432772289,0.00278498761244353,0.0189449257690856,"scaffold_581",1166,NA,"J9MAL5","Major Facilitator Superfamily","Y",161916,"A",-0.485206599693474,"A","A","A"
"2757","g5679",-2.72741447825819,0.331654280224571,-3.03867969105735,0.0027858104616443,0.0189449257690856,"scaffold_555",1809,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",186860,"A",-0.278888280960369,"A","A","A"
"2758","g11832",1.9530511057215,3.87028631340208,3.03751464660072,0.00279321737595806,0.0189884092029868,"scaffold_74",2249,NA,NA,NA,"N",1279699,"A",-0.154455423423892,"A","A","A"
"2759","g21733",-1.65122310526992,4.49076362813132,-3.03666266533354,0.00279893422174814,0.0190203761230721,"scaffold_9",1411,"MYRO1_BREBR","A0A482XDN5","Glycosyl hydrolase family 1","Y",2791333,"A",0.155028969252163,"A","A","A"
"2760","g19012",1.54054751413294,1.25797708458627,3.03456052992367,0.00281308920569944,0.0191096411295865,"scaffold_234",643,NA,NA,"Zinc finger, C2H2 type","Y",603255,"A",0.234217227636831,"A","A","A"
"2761","g7721",-3.24320338108895,-2.29153596294615,-3.03438969739871,0.00281722333016801,0.0191307932695835,"scaffold_173",279,NA,NA,NA,"N",807481,"A",0.123602012289107,"A","A","A"
"2762","g9489",-1.77314862601556,4.45598035769732,-3.03270131616436,0.00282566556213911,0.0191811743752882,"scaffold_101",1073,"SPON1_CHICK","D2A031","Reeler domain,Spondin_N","Y",1110711,"A",-0.067778632365172,"A","A","A"
"2763","g12223",1.86820964331468,0.286265249779739,3.0319809817795,0.00283055273694583,0.0192073953184934,"scaffold_167",289,NA,NA,NA,"N",818128,"A",-0.262473142934935,"A","A","A"
"2764","g4918",-1.56174968498426,6.27502507588959,-3.03046948211183,0.00284083344611555,0.0192701831697614,"scaffold_281",1636,"ESTF_MYZPE","A0A2J7QKK3","Carboxylesterase family","Y",492601,"A",-0.0258103297293016,"A","A","A"
"2765","g20567",2.07698627854136,1.90619090568828,3.02958608655833,0.00284686180464792,0.0193040911303233,"scaffold_227",490,NA,NA,NA,"N",625897,"A",0.166562159532097,"A","A","A"
"2766","g11205",3.67559649814905,2.7090694171002,3.03016631353281,0.00285209518812904,0.0193325859299463,"scaffold_4",2322,NA,"A0A2J7PY90","Otopetrin","Y",3039205,"A",-0.119725207294507,"A","A","A"
"2767","g14374",1.59508425561287,2.06520901544047,3.02752483452122,0.00286096501957556,0.0193857004524836,"scaffold_24",1272,NA,NA,NA,"N",1928806,"A",-0.0748349104953836,"A","A","A"
"2768","g4332",2.04915120967316,3.19427965207979,3.02622824774494,0.00286987490921657,0.0194390479309615,"scaffold_204",720,NA,"X1WZR9","EF-hand domain","Y",685165,"A",-0.384810313785785,"A","A","A"
"2769","g9480",-1.93005313433312,3.36339934445578,-3.026042563199,0.00287115089310975,0.0194406674232267,"scaffold_101",2084,NA,NA,NA,"N",1110711,"A",-0.067778632365172,"A","A","A"
"2770","g21072",3.01329095914971,-3.60556325863395,3.02412782160153,0.00288580651874502,0.0195308112977047,"scaffold_371",1577,NA,NA,NA,"N",363222,"A",-0.123193269366009,"A","A","A"
"2771","g21325",1.4632391716453,2.41673628662254,3.02366419316199,0.00288756581375333,0.0195308112977047,"scaffold_43",1459,"SLP2_DROME","A0A2P8Z7F4","Forkhead domain","Y",1553300,"A",-0.218640756987725,"A","A","A"
"2772","g18311",-1.36047214420501,5.09368607631438,-3.02366082170638,0.00288758914700717,0.0195308112977047,"scaffold_891",1546,"UD18_RAT","A0A2J7QFA8","UDP-glucoronosyl and UDP-glucosyl transferase","Y",31564,"A",-0.27925680664833,"A","A","A"
"2773","g14677",-3.92978990436335,-4.1407963262704,-3.02502835757239,0.00289367067323047,0.0195648869283801,"scaffold_872",208,NA,NA,NA,"N",33567,"A",-0.770573986809026,"A","A","A"
"2774","g19622",-2.06714277583524,-0.672126293762259,-3.02231116045741,0.00289694737396149,0.0195799806468652,"scaffold_233",308,NA,NA,NA,"N",603763,"A",-0.0480219066255652,"A","A","A"
"2775","g13922",-1.81366136403119,2.42254067672039,-3.02149704230954,0.00290260163473216,0.0196082432866891,"scaffold_118",1273,NA,NA,NA,"N",993109,"A",-0.041123874676727,"A","A","A"
"2776","g10863",-2.15035677694328,0.725465778777209,-3.02140908931621,0.00290322061783823,0.0196082432866891,"scaffold_643",1106,NA,"J9JMV1","Lipase","Y",109919,"A",0.188735547993085,"A","A","A"
"2777","g14631",3.15549209864311,-4.76361124255675,3.02014987703264,0.00291440779338853,0.0196767128981784,"scaffold_96",871,NA,NA,NA,"N",1138600,"A",-0.438725749965217,"A","A","A"
"2778","g4722",-1.94017423851414,2.87345345314637,-3.01891122781186,0.00292064059304586,0.0197116956367951,"scaffold_181",2228,NA,"A0A3M7R5S4","Predicted AAA-ATPase","Y",778394,"A",0.114103132231197,"A","A","A"
"2779","g6295",5.26630174285906,0.528361627283263,3.02992475395355,0.00292485059423039,0.0197330060421827,"scaffold_809",429,NA,NA,NA,"N",44321,"A",0.523427006350606,"A","A","A"
"2780","g2409",-1.85802109574102,1.85230683579689,-3.01812890967288,0.00292611864888802,0.0197344599093531,"scaffold_416",985,NA,NA,NA,"N",302723,"A",-0.151237072327288,"A","A","A"
"2781","g19411",-1.85252300766707,-0.329274153370587,-3.01780814665667,0.00292836774022991,0.0197425267031897,"scaffold_7",307,"BAF_DANRE","A0A0J7KL26","Barrier to autointegration factor","Y",2872801,"A",0.125011332074952,"A","A","A"
"2782","g12094",2.42709137350096,-1.97295822245306,3.0166990479595,0.00293623315328344,0.01978843831449,"scaffold_320",342,NA,NA,NA,"N",411479,"A",-0.0170189528871245,"A","A","A"
"2783","g8784",3.26446277552981,-2.26686428830323,3.01682726140536,0.00293870937949545,0.0197980101171973,"scaffold_194",484,NA,NA,NA,"N",708625,"A",0.0444402591661593,"A","A","A"
"2784","g10751",-2.60504087089157,-3.57678102511667,-3.01605617104604,0.00294091399723407,0.0198057458815164,"scaffold_412",430,NA,NA,"Acetyltransferase (GNAT) family","Y",305113,"A",-0.0122465937079524,"A","A","A"
"2785","g21945",-2.22514017785068,7.83050534056156,-3.01419547430186,0.00295382865185914,0.019885577520182,"scaffold_22",1135,NA,NA,NA,"N",1994893,"A",-0.0831630849906746,"A","A","A"
"2786","g17266",-1.83218523435366,5.82009692909335,-3.01205065552028,0.00296901997725256,0.0199806732065715,"scaffold_180",1289,"ENOF1_HUMAN","A0A194QT29","Mandelate racemase / muconate lactonizing enzyme, N-terminal domain,Enolase C-terminal domain-like","Y",782579,"A",-0.0359072640206712,"A","A","A"
"2787","g21571",-1.5316744993583,8.35192877229463,-3.01106048424658,0.00297606538536712,0.0200209005777711,"scaffold_171",828,"MDHC_HUMAN","E0VFB4","lactate/malate dehydrogenase, alpha/beta C-terminal domain,lactate/malate dehydrogenase, NAD binding domain","Y",810877,"A",-0.170848751870463,"A","A","A"
"2788","g12156",1.40778225386437,4.57724293566724,3.01031683098025,0.00298136732997206,0.0200493744869606,"scaffold_563",1813,"GWL_MOUSE","J9JW00","Haspin like kinase domain,Protein kinase domain","Y",181475,"A",-0.0283657027846228,"A","A","A"
"2789","g23113",-1.71557145408145,6.093697246176,-3.00492000606239,0.00302011595598801,0.0203026726636139,"scaffold_222",1096,"DMPM_STRAD","A0A1W1W4Q1","Dimerisation domain,O-methyltransferase domain","Y",636692,"A",-0.0534969850037536,"A","A","A"
"2790","g2834",-2.20848879549792,-1.07582221345339,-3.00473575341719,0.00302146141534285,0.0203044373033201,"scaffold_537",808,NA,NA,NA,"N",198945,"A",-0.360439172039171,"A","A","A"
"2791","g1242",2.27963081294664,-0.384346996004258,3.00399083473541,0.00302686220635772,0.02033344303368,"scaffold_284",1335,"GLUCL_DROME","A0A026X2R7","Neurotransmitter-gated ion-channel ligand binding domain","Y",488311,"A",0.0789057810964908,"A","A","A"
