"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"2881","g22851",1.62676535852316,2.51769876217861,3.34334703321439,0.00132658160718167,0.00863314076815313,"scaffold_37",810,NA,"D6WKJ5","Syntaxin-like protein","Y",1648890,"A",-0.516653857,"A","A","A"
"2882","g23047",-1.68383092965228,4.25416830639393,-3.34103514438868,0.00133416544576341,0.0086794822840452,"scaffold_82",5822,"PLXA2_MOUSE","D6W8D3","TIG domain,Plexin repeat,IPT/TIG domain,Sema domain,TIG domain found in plexin,Plexin cytoplasmic RasGAP domain","Y",1220856,"A",-0.13113478,"A","A","A"
"2883","g13876",-2.56248657067506,-1.92742285239645,-3.34080152968684,0.00133496613755279,0.00867965394389998,"scaffold_118",467,NA,NA,"Major Facilitator Superfamily","Y",993109,"A",-0.041123667,"A","A","A"
"2884","g21351",-1.63325701402563,4.27148439584895,-3.34074575235115,0.00133511771156902,0.00867965394389998,"scaffold_483",2261,NA,"R4ZGG0",NA,"Y",238595,"A",-1.217128288,"A","A","A"
"2885","g23518",-2.25682490945345,0.580424172930314,-3.34006785630372,0.0013373541186378,0.00869117933114042,"scaffold_85",1611,NA,NA,NA,"N",1217065,"A",0.213896036,"A","A","A"
"2886","g918",2.76485364680499,-2.69301322075854,3.33834833363962,0.00134313367293958,0.0087257149112766,"scaffold_536",1646,"SIFAR_DROME","T1KQS6","7 transmembrane receptor (rhodopsin family),Integrin plexin domain","Y",198962,"A",-0.03746274,"A","A","A"
"2887","g9167",2.98090665202837,-1.84083822681308,3.33798287820564,0.00134451546457768,0.00873166624363249,"scaffold_147",2213,NA,NA,NA,"N",894308,"A",0.138938835,"A","A","A"
"2888","g13275",-2.18820434977652,2.22010404793996,-3.33720813609215,0.00134681355897376,0.00874356212506889,"scaffold_202",890,NA,NA,NA,"N",688704,"A",-0.274583548,"A","A","A"
"2889","g11780",-1.46717252506738,5.45873406593161,-3.33670193892149,0.00134849331400854,0.00875143687931675,"scaffold_86",2696,"CLCN2_DROME","A0A482WTX2","Voltage gated chloride channel","Y",1216973,"A",-0.00458309,"A","A","A"
"2890","g10091",3.16090421530369,2.72429881997227,3.33656596182649,0.0013494893255425,0.00875487036837243,"scaffold_130",810,NA,NA,"Ribonuclease T2 family","Y",951268,"A",-0.102713299,"A","A","A"
"2891","g6947",-2.36419614300573,1.25147672838093,-3.33477915130098,0.00135490686606149,0.00878697642054197,"scaffold_26",1207,NA,NA,NA,"N",1877544,"A",-0.164714665,"A","A","A"
"2892","g17185",-5.00720599349632,6.50281220644457,-3.3395596334336,0.00135827315481059,0.00880576188780907,"scaffold_57",772,NA,NA,"PBP/GOBP family","Y",1361687,"A",-0.000589339,"A","A","A"
"2893","g7733",-3.71358664976794,-0.654700077825364,-3.33338246163399,0.0013621960992095,0.00882814195094327,"scaffold_276",1547,NA,NA,NA,"N",502907,"A",-0.376325848,"A","A","A"
"2894","g11394",-3.42996008553979,1.36307256914123,-3.32888301070323,0.00137603414212126,0.00891368322680858,"scaffold_95",2699,NA,"A0A0J7NEJ0","hAT family C-terminal dimerisation region","Y",1160631,"A",-0.312246492,"A","A","A"
"2895","g2339",4.2721655943685,-2.95865719086037,3.33067305213764,0.00137634609534433,0.00891368322680858,"scaffold_474",1471,"UDB31_CANLF","A0A482XTV4","UDP-glucoronosyl and UDP-glucosyl transferase","Y",244481,"A",-0.130346503,"A","A","A"
"2896","g8681",1.41691596576212,6.4307289070633,3.32780994574617,0.00137836347585453,0.00892366602513694,"scaffold_337",1835,NA,NA,NA,"N",394383,"A",-0.232714823,"A","A","A"
"2897","g10443",1.6930309136034,6.90895556329034,3.32712439343975,0.0013806928346637,0.0089332216522881,"scaffold_23",1660,NA,"J9JSB2","Domain of unknown function (DUF4789)","Y",1994711,"A",-0.220666726,"A","A","A"
"2898","g22653",-3.17025536185129,-0.752089543402187,-3.32726780964454,0.00138079238083796,0.0089332216522881,"scaffold_6",1639,NA,"A0A482XTV4","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.080544033,"A","A","A"
"2899","g4663",-3.17952904150162,2.25984869987336,-3.32440749331458,0.00139057629697645,0.00899341669265656,"scaffold_501",1953,NA,"A0A1W1H7Y2","Predicted AAA-ATPase","Y",222918,"A",-0.514202815,"A","A","A"
"2900","g6557",10.6573533590818,0.439314596926643,3.38781155094734,0.00139121882754452,0.00899446958539041,"scaffold_52",1120,NA,NA,"MATH domain,BTB/POZ domain","Y",1435599,"A",-0.134785629,"A","A","A"
"2901","g5898",-2.85369316585694,0.0162078291841452,-3.32246017612486,0.00139681166486674,0.00902751530664825,"scaffold_125",2821,NA,NA,"BTB/POZ domain","Y",964565,"A",-0.488307221,"A","A","A"
"2902","g3724",1.9830463315384,-0.53024492083666,3.32127374506077,0.00140072801472116,0.00904970694280052,"scaffold_190",209,NA,NA,NA,"N",741964,"A",-0.217068112,"A","A","A"
"2903","g8024",-2.71715824807727,1.76019329091154,-3.31808903924548,0.0014118396840938,0.0091183541980967,"scaffold_212",1028,"LIPH_RABIT","A0A164LX07","Lipase","Y",664391,"A",-0.184568561,"A","A","A"
"2904","g13912",-3.63565548789639,1.88496390221258,-3.31742601460754,0.00141640532325566,0.00914469125541337,"scaffold_118",769,NA,NA,NA,"N",993109,"A",-0.041123667,"A","A","A"
"2905","g4425",-2.26843097874638,0.474259935553627,-3.31644533191517,0.00141747818573529,0.00914846764349433,"scaffold_94",852,NA,NA,NA,"N",1173942,"A",-0.107696948,"A","A","A"
"2906","g4925",-1.90609152367965,2.10708259036832,-3.31473081630723,0.00142346719931054,0.00918395957325303,"scaffold_281",459,NA,NA,"PBP/GOBP family","Y",492601,"A",-0.025809936,"A","A","A"
"2907","g17722",-1.36059364477618,6.72817481956073,-3.31345501736842,0.0014279425208588,0.00920966436999715,"scaffold_136",5589,"FAS_CHICK","J9K3D3","KR domain,Ketoacyl-synthetase C-terminal extension,Beta-ketoacyl synthase, N-terminal domain,Beta-ketoacyl synthase, C-terminal domain,Polyketide synthase dehydratase,Zinc-binding dehydrogenase","Y",931572,"A",-0.204187468,"A","A","A"
"2908","g2683",-6.82900579491091,3.93805573213597,-3.33470239177063,0.00142977577809245,0.0092183170782171,"scaffold_677",641,NA,NA,"Laminin G domain","Y",92898,"A",-0.189990998,"A","A","A"
"2909","g9420",1.90394115288632,4.16168141607594,3.31161024375331,0.00143443796872032,0.00924519679461576,"scaffold_676",872,NA,"J9KWC3",NA,"Y",93060,"B4",-0.115807045,"B.loose","A","A"
"2910","g11066",-2.03004801419105,3.51597062954103,-3.31002106117395,0.0014400566386505,0.00927822059039799,"scaffold_1",1508,NA,NA,"Predicted AAA-ATPase","Y",4205925,"A",-0.407990297,"A","A","A"
"2911","g18058",-3.47811313735794,-1.63581031456607,-3.30837116514603,0.00144755107300305,0.00932330301193203,"scaffold_217",361,NA,NA,NA,"N",650882,"A",0.154607327,"A","A","A"
"2912","g6157",3.16120541489486,-0.674393072427001,3.30776698627432,0.00144868576964652,0.00932740710683472,"scaffold_5",346,NA,"A0A1I7VVH9","Family of unknown function (DUF5641),Protein of unknown function (DUF1759),Putative peptidase (DUF1758),Integrase zinc binding domain,Pao retrotransposon peptidase","Y",2912966,"A",-0.512436051,"A","A","A"
"2913","g18628",1.22226109981154,5.90211125166375,3.30688725178734,0.00145119809018716,0.00934037521212465,"scaffold_362",745,NA,"A0A2J7R5U1","Oxidoreductase NAD-binding domain,Oxidoreductase FAD-binding domain","Y",370763,"A",0.126613542,"A","A","A"
"2914","g5574",-3.00363128380001,-0.120299790472656,-3.3066848997533,0.00145226889102015,0.00934405951878405,"scaffold_530",1480,NA,NA,NA,"N",203235,"A",0.179662059,"A","A","A"
"2915","g1941",-2.88792711026375,1.5619156784362,-3.30625225620549,0.00145368015605837,0.00934993113068213,"scaffold_218",1829,NA,NA,NA,"N",649598,"A",-0.150086793,"A","A","A"
"2916","g9724",-1.64952672658407,5.55319131242915,-3.3042852878862,0.00146051235499369,0.00939065368442276,"scaffold_192",3081,"DPYD_RAT","A0A088AHJ1","Dihydroorotate dehydrogenase,Pyridine nucleotide-disulphide oxidoreductase,Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster,4Fe-4S dicluster domain","Y",714988,"A",-0.114910032,"A","A","A"
"2917","g20370",2.59719166752912,-2.09327879411528,3.30344830155807,0.00146356900992928,0.00940708103090989,"scaffold_129",1016,NA,"D6WUI9","BTB/POZ domain","Y",951482,"A",0.005302338,"A","A","A"
"2918","g8819",-2.12751867126726,-2.49816062703878,-3.30292701129163,0.00146539862561981,0.00941561303349752,"scaffold_177",878,NA,NA,NA,"N",798885,"A",0.255697302,"A","A","A"
"2919","g804",-2.72012521751015,0.327460921253052,-3.30068570303203,0.00147359098707491,0.00946500767957091,"scaffold_140",814,"CY561_PIG","A0A443S6X7","Eukaryotic cytochrome b561","Y",921203,"A",0.240312175,"A","A","A"
"2920","g23298",-1.87956841609627,0.945582528040833,-3.29711310320357,0.00148648732593289,0.00954387329010286,"scaffold_374",1148,NA,NA,NA,"N",358180,"A",0.006369342,"A","A","A"
"2921","g18769",4.23187114800652,-2.03597771830231,3.29924950463002,0.00148688750762123,0.00954387329010286,"scaffold_114",628,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"2922","g15269",-3.21443890856316,0.457300426548942,-3.29680633843205,0.00148839512219938,0.0095502806797112,"scaffold_336",876,NA,"A0A2P8Z2N2","Insect cuticle protein","Y",395308,"A",-0.072012491,"A","A","A"
"2923","g6206",-2.20568333778994,-0.524250704135534,-3.29564440831176,0.00149186373207621,0.00956926209808308,"scaffold_440",1856,NA,NA,NA,"N",279831,"A",0.180185932,"A","A","A"
"2924","g9521",2.7646556298608,5.97310408902034,3.2952920398895,0.00149327962831951,0.00957506831441947,"scaffold_101",2058,"STUB_DROME","A0A2A3E9I2,A0A482WHQ3","Trypsin","Y",1110711,"A",-0.06777845,"A","A","A"
"2925","g15436",-1.45280284728711,5.87453977188204,-3.2947862554349,0.00149500989677837,0.00958002666263281,"scaffold_29",2323,"PSH_DROME","A0A067RHT4","Trypsin","Y",1762846,"A",0.042220582,"A","A","A"
"2926","g2933",3.01498767318893,-3.0735545115244,3.29487369914514,0.0014950748314504,0.00958002666263281,"scaffold_89",631,NA,NA,"Gamma interferon inducible lysosomal thiol reductase (GILT)","Y",1205502,"A",0.023041927,"A","A","A"
"2927","g3235",1.64090071918831,1.47219033793245,3.2937206160184,0.0014989288154364,0.00960144050584801,"scaffold_12",1307,NA,"T1HB96","Zinc finger, C2H2 type","Y",2392395,"A",-0.150391693,"A","A","A"
"2928","g6145",-3.61550609424283,-2.74434790459325,-3.29335737027016,0.00150275497836923,0.0096226615742639,"scaffold_5",1117,NA,NA,NA,"N",2912966,"A",-0.512436051,"A","A","A"
"2929","g11919",2.67338602662666,4.30718254852205,3.29182538558595,0.00150600261380798,0.00964016490484321,"scaffold_363",1561,NA,NA,NA,"N",369613,"A",-0.328496068,"A","A","A"
"2930","g17545",-2.93391663104777,1.67791942640763,-3.28986682288715,0.00151346822350025,0.00968464700423417,"scaffold_41",1055,NA,"A0A139WFG7","Farnesoic acid 0-methyl transferase","Y",1577355,"A",0.165155028,"A","A","A"
"2931","g6320",-2.53062745169755,-1.32394911890227,-3.28907939785752,0.00151614759482082,0.00969848217512645,"scaffold_1079",683,NA,NA,NA,"N",21898,"B3",0.476592739,"B.loose","A","A"
"2932","g10202",-2.69679962108612,0.288353302171653,-3.28860991952001,0.00151795391876981,0.00970455299772158,"scaffold_72",791,"CP4C1_BLADI","J9K4T9","Cytochrome P450","Y",1284286,"A",0.153484757,"A","A","A"
"2933","g8130",1.52367062277808,4.82121204792817,3.288537559736,0.00151813184395527,0.00970455299772158,"scaffold_516",690,NA,NA,NA,"N",210611,"A",0.063101474,"A","A","A"
"2934","g20515",-1.64735856196112,6.7292079929031,-3.28767597252715,0.0015213469809752,0.00972179091557739,"scaffold_113",1804,"LUCI_AQULA","B4MBY1","AMP-binding enzyme,AMP-binding enzyme C-terminal domain","Y",1050071,"A",-0.80621326,"A","A","A"
"2935","g16757",1.58077695439128,3.71017896352805,3.28743823034027,0.00152223530892159,0.00972415325620816,"scaffold_201",1025,"SOX2_XENTR","A0A482V1M4","HMG (high mobility group) box,SOX transcription factor","Y",691814,"A",-0.099750348,"A","A","A"
"2936","g9463",1.62571940020843,5.2218592941231,3.28695537441382,0.00152404105456648,0.00973106747329209,"scaffold_101",1818,"SC6A1_HUMAN","A0A067R6S2","Sodium:neurotransmitter symporter family","Y",1110711,"A",-0.06777845,"A","A","A"
"2937","g11396",-2.19216393341195,0.257937827812276,-3.28687190937078,0.00152435570798757,0.00973106747329209,"scaffold_95",953,NA,NA,NA,"N",1160631,"A",-0.312246492,"A","A","A"
"2938","g14914",2.02491806278884,0.0556129380222068,3.28570293905557,0.00152873483140346,0.00975321511717214,"scaffold_33",1521,"HMX3_DANRE","J9MAN2","Homeodomain","Y",1685622,"A",0.059508469,"A","A","A"
"2939","g10853",1.89346140446,4.25983140585258,3.28566804383679,0.00152886549839292,0.00975321511717214,"scaffold_519",944,NA,NA,NA,"N",208789,"A",0.432614046,"A","A","A"
"2940","g8025",-1.72886256628044,5.07404824339475,-3.28167918370732,0.00154390805893796,0.00984582727790062,"scaffold_212",1028,"PLA1A_DANRE","A0A182MU85","Lipase","Y",664391,"A",-0.184568561,"A","A","A"
"2941","g21883",-2.37586457557264,2.21756773161539,-3.28023217516079,0.00154941227725451,0.00987756912147054,"scaffold_792",1967,NA,NA,NA,"N",47069,"A",0.122656387,"A","A","A"
"2942","g9198",1.83334312865973,8.26559741002612,3.27841515734376,0.00155632364426181,0.00991825697017835,"scaffold_178",1479,NA,NA,"Domain of unknown function (DUF4774)","Y",790326,"A",0.129681444,"A","A","A"
"2943","g18771",-3.11236533386551,-1.54361820647537,-3.27833509712324,0.00155723291548182,0.00992067955568079,"scaffold_114",565,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"2944","g9480",-2.02631537695709,3.36339934445578,-3.27720087405181,0.00156096744404731,0.00994109327732437,"scaffold_101",2084,NA,NA,NA,"N",1110711,"A",-0.06777845,"A","A","A"
"2945","g14508",-3.31510393718922,-2.06350585562364,-3.27725628757655,0.0015619410062468,0.00994391576438751,"scaffold_145",1557,NA,NA,NA,"N",902093,"A",-0.013096565,"A","A","A"
"2946","g12633",1.51823350745153,5.61906251787822,3.27617754641711,0.00156489068596626,0.00995931278723063,"scaffold_116",2860,NA,"A0A482XI59",NA,"Y",1023870,"A",0.01007475,"A","A","A"
"2947","g7946",2.6535497662604,-4.42466891360748,3.27593571207814,0.00156589654983514,0.00996233268166236,"scaffold_46",1976,NA,NA,NA,"N",1511820,"A",0.268979977,"A","A","A"
"2948","g1603",1.49789527676668,3.65779458247745,3.27262411367651,0.00157858938783587,0.010039678572773,"scaffold_346",2347,"SIF1_DROME","A0A088ANW2",NA,"Y",385490,"A",0.001246381,"A","A","A"
"2949","g6770",2.41709550139565,0.0554576697617003,3.27239364696917,0.00157949898658572,0.0100420571378419,"scaffold_542",922,"RDX_DROME","A0A1A9YNC3","BTB/POZ domain","Y",196623,"A",0.056589232,"A","A","A"
"2950","g5991",-2.87390431125016,-1.17550123814258,-3.2706473629807,0.00158650017073905,0.0100831497292158,"scaffold_1017",1643,NA,NA,NA,"N",24145,"A",-0.632006566,"A","A","A"
"2951","g9719",2.47424649321508,-4.96200487686183,3.26870531043482,0.00159385734540428,0.0101264762348305,"scaffold_192",255,NA,NA,NA,"N",714988,"A",-0.114910032,"A","A","A"
"2952","g12389",-3.77480123475506,-0.411343193676421,-3.26944651128083,0.00159490900560264,0.0101297252527249,"scaffold_50",2823,"FAS_CHICK","J9K3D3","Beta-ketoacyl synthase, N-terminal domain","Y",1438737,"A",0.149509353,"A","A","A"
"2953","g1554",2.52211972412406,-2.19534847220794,3.26800051628595,0.00159662366933532,0.0101371815700535,"scaffold_206",253,NA,NA,NA,"N",683232,"A",-0.050669785,"A","A","A"
"2954","g3911",-3.25648204935895,-2.34278078520941,-3.26782309950208,0.00159831489728231,0.0101444840924665,"scaffold_104",710,NA,"A0A1W4XSJ1","Cysteine-rich secretory protein family","Y",1087456,"A",0.216634848,"A","A","A"
"2955","g13053",1.65366057735744,3.99576803833214,3.26676430672676,0.00160143293971181,0.0101608345809329,"scaffold_410",2540,"PTHB1_XENLA","T1HX26","PTHB1 C-terminus,PTHB1 N-terminus","Y",305950,"A",-0.424041686,"A","A","A"
"2956","g1142",-2.03450091142467,-0.201574251893263,-3.2644261118334,0.00161063740758395,0.0102157783338266,"scaffold_481",325,NA,NA,NA,"N",242131,"A",0.30898506,"A","A","A"
"2957","g6950",-3.27163076575429,-1.20821463410554,-3.26391432537293,0.00161376190841307,0.0102321346029208,"scaffold_26",823,NA,NA,NA,"N",1877544,"A",-0.164714665,"A","A","A"
"2958","g10281",-1.38366455500095,3.77975391501254,-3.2634437446976,0.00161451915310442,0.0102334751864621,"scaffold_150",2432,"MOCO2_CULQU","T1HNR8","MOSC domain,Aminotransferase class-V,MOSC N-terminal beta barrel domain","Y",889822,"A",-0.178033238,"A","A","A"
"2959","g10366",-2.81898180751047,-1.55606873563142,-3.26089000782885,0.00162484942587334,0.010295472080331,"scaffold_159",258,NA,NA,NA,"N",848934,"A",-0.157157814,"A","A","A"
"2960","g6456",-1.69059029850498,0.213314643273863,-3.25978065750569,0.0016290751543218,0.0103187601582363,"scaffold_184",562,NA,NA,NA,"N",759718,"A",-0.446570669,"A","A","A"
"2961","g23192",-2.27674900699332,-1.36854836863562,-3.25809855656073,0.00163580772088532,0.0103579057611884,"scaffold_508",1034,"MURB_AMOA5","A0A150XEC3","FAD binding domain,UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain","Y",217096,"A",-0.093031813,"A","A","A"
"2962","g16263",1.54038577525323,2.65582555145991,3.25714835660446,0.00163961335478972,0.01037849790309,"scaffold_544",895,"PLCA_HUMAN","F4WSQ4","Acyltransferase","Y",195371,"A",-0.49064246,"A","A","A"
"2963","g3056",2.21577452900991,3.69484854471878,3.25569549464263,0.00164546142489799,0.0104120000862006,"scaffold_36",5068,"ABCA3_HUMAN","A0A2J7RIF3","ABC-2 family transporter protein,ABC transporter","Y",1654184,"A",-0.216133518,"A","A","A"
"2964","g12350",-2.66250174183336,1.15250796348246,-3.25341796629616,0.00165475183809113,0.0104672544576149,"scaffold_231",761,NA,NA,NA,"N",613014,"A",-0.234882928,"A","A","A"
"2965","g5033",-4.01975550952951,-2.95164997049816,-3.25485039237541,0.00165572251818552,0.010469862223764,"scaffold_155",195,NA,NA,NA,"N",863585,"A",0.17527447,"A","A","A"
"2966","g13776",-3.62033796706247,4.79322177597543,-3.25264727387838,0.00166080088683216,0.0104984341966339,"scaffold_719",1682,"MAL1_DROVI","A0A482WPG2","Alpha amylase, catalytic domain","Y",72670,"A",0.137689262,"A","A","A"
"2967","g4950",5.8236004272573,-2.71717234667138,3.26459795715622,0.00166211442204951,0.0105031962585124,"scaffold_622",1783,NA,NA,NA,"N",127333,"A",0.032211709,"A","A","A"
"2968","g4610",-2.09604967621211,4.31506290476438,-3.25127214747041,0.00166337750886245,0.010507636426436,"scaffold_702",1581,"UD2B9_MACFA","J9JL75","UDP-glucoronosyl and UDP-glucosyl transferase","Y",80915,"A",0.155494111,"A","A","A"
"2969","g8051",1.96022529887641,0.272582748464954,3.2503294024548,0.00166721993333741,0.0105275733203979,"scaffold_258",302,NA,NA,NA,"N",527707,"A",-0.495067153,"A","A","A"
"2970","g3475",1.5893354758347,0.369211763785793,3.25022238708399,0.00166765655563399,0.0105275733203979,"scaffold_10",999,"ALKB1_HUMAN","A0A2J7PTW8","2OG-Fe(II) oxygenase superfamily","Y",2776264,"A",-0.506933192,"A","A","A"
"2971","g17901",2.08030035779091,7.61488813599979,3.24916900272592,0.00167196296455764,0.0105512062007712,"scaffold_331",385,"PEB3_DROME","Q0MRL6","Insect pheromone-binding family, A10/OS-D","Y",397668,"A",0.107475175,"A","A","A"
"2972","g2480",-2.48222721741389,1.14856943716011,-3.24354619059472,0.00169515850284137,0.0106937428152801,"scaffold_49",1094,"LIPHA_XENLA","A0A1I8P5V9","Lipase","Y",1467153,"A",-0.211050892,"A","A","A"
"2973","g13913",-4.35782070450743,-1.85615764006849,-3.24639490211535,0.00169569029760668,0.0106937428152801,"scaffold_118",1576,NA,NA,NA,"N",993109,"A",-0.041123667,"A","A","A"
"2974","g22378",2.16250542030581,-1.04537367867057,3.24195928200811,0.00170172249747932,0.0107281758928177,"scaffold_30",598,"RND3_RAT","A0A2P8Z5H8","Ras family","Y",1716177,"A",0.16112786,"A","A","A"
"2975","g20703",-2.21027322484486,1.24253125861111,-3.23875618691342,0.00171510823385623,0.0108089291685951,"scaffold_131",3049,NA,"A0A261DAX9","Predicted AAA-ATPase","Y",945783,"A",0.121337146,"A","A","A"
"2976","g7846",-1.43340511746379,5.77066009496298,-3.23183129667748,0.00174438900010732,0.0109897679311197,"scaffold_307",2212,NA,"T1H816","Trypsin","Y",447214,"A",-0.504153506,"A","A","A"
"2977","g9487",-1.50502167104529,7.06263692390209,-3.23014499865876,0.00175159287729077,0.0110314460384026,"scaffold_101",1441,"SBP1B_XENLA","A0A2J7PJN2","56kDa selenium binding protein (SBP56)","Y",1110711,"A",-0.06777845,"A","A","A"
"2978","g18777",5.32236535331493,-2.26197967461814,3.23782819633046,0.00175752767925005,0.0110651062653657,"scaffold_114",577,NA,NA,NA,"N",1045659,"A",-0.645627953,"A","A","A"
"2979","g18671",-1.49936854621444,7.0903641781386,-3.2271424530879,0.00176449092593661,0.0111052166399414,"scaffold_45",773,"IMPL2_DROME","E0VX35","Immunoglobulin I-set domain,Immunoglobulin domain","Y",1519494,"A",-0.531056148,"A","A","A"
"2980","g15175",-4.37858269577184,-2.52414062171152,-3.2295214361868,0.00176788676308499,0.0111181740715273,"scaffold_76",696,NA,NA,NA,"N",1257193,"A",0.209389323,"A","A","A"
"2981","g11110",-2.07340312833439,2.1739232905881,-3.22634803191298,0.00176791974830377,0.0111181740715273,"scaffold_165",1476,NA,NA,NA,"N",826454,"A",0.469543682,"A","A","A"
"2982","g21225",2.73834852820357,0.0324981558724109,3.22628952630723,0.00176832871520051,0.0111181740715273,"scaffold_686",1096,NA,NA,NA,"N",89670,"A",0.393754783,"A","A","A"
"2983","g4577",2.04963077580598,0.128171538169093,3.22557540657468,0.00177125954818594,0.0111328680083601,"scaffold_479",550,NA,NA,NA,"N",242894,"A",0.242776176,"A","A","A"
"2984","g22684",-3.46952217041392,0.000938695484942762,-3.22417906019419,0.00177965525715403,0.0111818888794842,"scaffold_6",1652,"MAL1_DROVI","A0A2P8Y0B5","Alpha amylase, catalytic domain","Y",2881478,"A",-0.080544033,"A","A","A"
"2985","g16022",3.70102746510979,-3.3813207417942,3.22153181973796,0.00179300590610824,0.0112619992407449,"scaffold_1048",1298,NA,NA,"Ulp1 protease family, C-terminal catalytic domain","Y",23062,"A",0.621085015,"A","A","A"
"2986","g13183",1.51529483127035,6.62720551827518,3.21847806922743,0.00180222656067969,0.0113161238399811,"scaffold_13",2628,NA,"A0A067R6B0",NA,"Y",2344678,"A",0.080565871,"A","A","A"
"2987","g7134",1.30726055579747,4.32265197836382,3.21799583524479,0.00180434953395079,0.0113256610016884,"scaffold_79",782,NA,NA,NA,"N",1236716,"A",0.003766061,"A","A","A"
"2988","g13488",1.5590542078945,3.12626084391735,3.21757076522991,0.00180622285093213,0.0113336252450223,"scaffold_143",2719,"VWDE_HUMAN","A0A1S3D9G6","Thrombospondin type 1 domain,EGF-like domain,Human growth factor-like EGF","Y",907036,"A",-0.571792831,"A","A","A"
"2989","g360",-3.22496730422889,-3.23300731175661,-3.21604303590643,0.00181416186193978,0.0113796322346969,"scaffold_42",393,NA,NA,NA,"N",1571520,"A",-0.296514865,"A","A","A"
"2990","g6318",-2.63555135766318,2.15718324830503,-3.2142356643941,0.00182108243208345,0.0114192222472015,"scaffold_1079",1126,NA,NA,NA,"N",21898,"B3",0.476592739,"B.loose","A","A"
"2991","g1977",-1.83449580688296,3.38520117852456,-3.21127984738259,0.0018341678034143,0.0114974296710848,"scaffold_218",1530,NA,"A0A482VCQ2","Major Facilitator Superfamily","Y",649598,"A",-0.150086793,"A","A","A"
"2992","g8092",1.59727851535883,2.11279656531454,3.20833756962322,0.00184738038298659,0.0115763819520774,"scaffold_506",1640,"FXL16_RAT","F4WSN2","Leucine Rich repeat","Y",218335,"A",0.17527455,"A","A","A"
"2993","g20067",-4.28844324633997,-1.25178661641666,-3.21067012943768,0.00184977299066625,0.0115875021055802,"scaffold_604",1438,NA,NA,NA,"N",140827,"A",0.214317724,"A","A","A"
"2994","g12797",-4.26588250803488,2.64457234270561,-3.21026723604399,0.00185116373194351,0.0115923409519735,"scaffold_933",3120,NA,"A0A482WJY3","Ion transport protein,Ankyrin repeats (many copies)","Y",28376,"A",-1.655233859,"A","A","A"
"2995","g13075",-2.07476022920094,2.26714309038071,-3.20404723064921,0.00186681231774062,0.0116864321019429,"scaffold_13",2198,NA,"A0A3M7R5S4","Predicted AAA-ATPase","Y",2344678,"A",0.080565871,"A","A","A"
"2996","g14982",-2.00314171666623,-0.263274387217599,-3.20307814967071,0.00187122785674206,0.0117101639139042,"scaffold_351",640,NA,NA,"Serine carboxypeptidase S28","Y",380128,"A",-0.167603986,"A","A","A"
"2997","g5027",1.48257964115365,4.97185034376135,3.20208648851616,0.00187575689901497,0.0117345899565004,"scaffold_430",2601,"ZFP62_HUMAN",NA,"Zinc finger, C2H2 type,C2H2-type zinc finger","Y",286874,"A",0.213140561,"A","A","A"
"2998","g5561",-2.36678974096915,0.594261370447895,-3.2017637526903,0.00187725059602658,0.0117400171530695,"scaffold_530",1279,NA,NA,NA,"N",203235,"A",0.179662059,"A","A","A"
"2999","g3108",1.37496856023948,7.13537061420101,3.19937909698158,0.00188817700746797,0.0118044117082417,"scaffold_36",3737,"HMCN2_HUMAN","A0A482XGA7","Immunoglobulin domain,Fibronectin type III domain","Y",1654184,"A",-0.216133518,"A","A","A"
"3000","g22678",-1.49956263633632,4.14449549351492,-3.19865636012542,0.00189150593467536,0.0118212815897428,"scaffold_6",838,NA,"T1HZU1","UDP-glucoronosyl and UDP-glucosyl transferase","Y",2881478,"A",-0.080544033,"A","A","A"
"3001","g2122",3.27489375418711,-1.08462232851038,3.1976465778268,0.00189768580419309,0.0118536128250158,"scaffold_122",1008,NA,"A0A026W8I9",NA,"Y",982358,"A",-0.198308841,"A","A","A"
"3002","g20232",-2.43740677170053,1.51774514153188,-3.19726862843201,0.00189794366103245,0.0118536128250158,"scaffold_71",1047,NA,NA,NA,"N",1288280,"A",-0.243252715,"A","A","A"
"3003","g5896",-1.82276637335746,0.934434022787605,-3.19508736283691,0.00190802790426505,0.0119126257665885,"scaffold_125",313,NA,NA,"Inosine-uridine preferring nucleoside hydrolase","Y",964565,"A",-0.488307221,"A","A","A"
"3004","g11890",3.01465746021813,-2.76889234701741,3.19451550194456,0.00191131655992202,0.0119291858129087,"scaffold_74",1783,NA,"A0A2J7QL79","Reverse transcriptase (RNA-dependent DNA polymerase),GAG-pre-integrase domain","Y",1279699,"A",-0.154455218,"A","A","A"
"3005","g18666",-3.04948831271858,0.94138050615691,-3.19356884133038,0.00191582044769522,0.0119526070377946,"scaffold_45",958,NA,"J9JMV1","Lipase","Y",1519494,"A",-0.531056148,"A","A","A"
